,Heart Rate,Time
1359,53,03:07:51
1360,52,03:08:06
1361,53,03:08:16
1362,54,03:08:21
1363,54,03:08:36
1364,53,03:08:41
1365,53,03:08:56
1366,54,03:09:06
1367,55,03:09:11
1368,55,03:09:16
1369,54,03:09:21
1370,53,03:09:26
1371,52,03:09:31
1372,51,03:09:36
1373,52,03:09:41
1374,53,03:09:46
1375,52,03:10:01
1376,52,03:10:03
1377,51,03:10:13
1378,50,03:10:28
1379,50,03:10:43
1380,52,03:10:48
1381,51,03:10:53
1382,53,03:11:03
1383,52,03:11:08
1384,53,03:11:13
1385,52,03:11:23
1386,52,03:11:38
1387,53,03:11:43
1388,54,03:11:48
1389,53,03:12:03
1390,53,03:12:18
1391,54,03:12:28
1392,53,03:12:33
1393,54,03:12:43
1394,53,03:12:48
1395,54,03:12:58
1396,53,03:13:08
1397,54,03:13:23
1398,53,03:13:28
1399,53,03:13:43
1400,52,03:13:48
1401,52,03:14:03
1402,51,03:14:13
1403,52,03:14:21
1404,53,03:14:26
1405,54,03:14:31
1406,53,03:14:41
1407,52,03:14:51
1408,52,03:15:06
1409,53,03:15:11
1410,52,03:15:16
1411,52,03:15:31
1412,51,03:15:41
1413,53,03:15:51
1414,52,03:15:56
1415,53,03:16:11
1416,52,03:16:26
1417,52,03:16:41
1418,53,03:16:46
1419,52,03:16:51
1420,51,03:16:56
1421,50,03:17:01
1422,51,03:17:16
1423,53,03:17:31
1424,54,03:17:36
1425,53,03:17:41
1426,52,03:17:56
1427,52,03:18:11
1428,51,03:18:21
1429,51,03:18:36
1430,51,03:18:38
1431,51,03:18:53
1432,53,03:18:58
1433,53,03:19:13
1434,53,03:19:28
1435,53,03:19:43
1436,52,03:19:53
1437,51,03:20:03
1438,50,03:20:13
1439,51,03:20:23
1440,51,03:20:38
1441,51,03:20:53
1442,52,03:20:58
1443,53,03:21:08
1444,52,03:21:23
1445,51,03:21:28
1446,53,03:21:33
1447,52,03:21:38
1448,53,03:21:53
1449,52,03:22:08
1450,51,03:22:18
1451,50,03:22:23
1452,51,03:22:28
1453,51,03:22:33
1454,50,03:22:38
1455,51,03:22:43
1456,53,03:22:58
1457,53,03:23:00
1458,52,03:23:10
1459,51,03:23:20
1460,51,03:23:35
1461,50,03:23:40
1462,52,03:23:45
1463,51,03:23:50
1464,52,03:24:05
1465,53,03:24:10
1466,52,03:24:25
1467,52,03:24:40
1468,52,03:24:55
1469,51,03:25:10
1470,51,03:25:25
1471,50,03:25:35
1472,49,03:25:40
1473,50,03:25:45
1474,52,03:25:50
1475,52,03:26:00
1476,52,03:26:05
1477,51,03:26:10
1478,52,03:26:25
1479,53,03:26:30
1480,52,03:26:35
1481,51,03:26:45
1482,50,03:26:50
1483,51,03:27:00
1484,51,03:27:07
1485,51,03:27:22
1486,52,03:27:32
1487,52,03:27:47
1488,53,03:27:57
1489,52,03:28:02
1490,54,03:28:07
1491,54,03:28:12
1492,53,03:28:17
1493,54,03:28:27
1494,53,03:28:32
1495,54,03:28:37
1496,53,03:28:47
1497,53,03:29:02
1498,52,03:29:12
1499,51,03:29:27
1500,50,03:29:37
1501,51,03:29:42
1502,50,03:29:52
1503,51,03:30:02
1504,53,03:30:07
1505,53,03:30:22
1506,52,03:30:37
1507,53,03:30:47
1508,52,03:30:52
1509,51,03:30:57
1510,50,03:31:12
1511,50,03:31:15
1512,51,03:31:20
1513,49,03:31:30
1514,48,03:31:40
1515,47,03:31:50
1516,48,03:31:55
1517,47,03:32:05
1518,47,03:32:20
1519,46,03:32:30
1520,47,03:32:40
1521,48,03:32:50
1522,49,03:32:55
1523,52,03:33:00
1524,53,03:33:05
1525,54,03:33:10
1526,54,03:33:25
1527,55,03:33:30
1528,55,03:33:45
1529,54,03:34:00
1530,53,03:34:05
1531,52,03:34:10
1532,49,03:34:15
1533,49,03:34:20
1534,48,03:34:25
1535,50,03:34:35
1536,52,03:34:40
1537,52,03:34:45
1538,51,03:34:52
1539,50,03:34:57
1540,50,03:35:02
1541,49,03:35:07
1542,48,03:35:12
1543,48,03:35:27
1544,50,03:35:37
1545,53,03:35:42
1546,52,03:35:52
1547,53,03:35:57
1548,52,03:36:02
1549,53,03:36:07
1550,55,03:36:12
1551,54,03:36:27
1552,55,03:36:32
1553,57,03:36:37
1554,58,03:36:42
1555,59,03:36:52
1556,57,03:36:57
1557,59,03:37:02
1558,62,03:37:07
1559,65,03:37:12
1560,69,03:37:17
1561,71,03:37:22
1562,75,03:37:27
1563,76,03:37:32
1564,75,03:37:37
1565,76,03:37:43
1566,75,03:37:48
1567,74,03:37:53
1568,73,03:38:03
1569,72,03:38:08
1570,74,03:38:13
1571,73,03:38:18
1572,72,03:38:23
1573,74,03:38:28
1574,75,03:38:33
1575,73,03:38:48
1576,72,03:38:58
1577,74,03:39:08
1578,77,03:39:13
1579,76,03:39:18
1580,68,03:39:23
1581,64,03:39:28
1582,61,03:39:33
1583,59,03:39:38
1584,60,03:39:43
1585,63,03:39:48
1586,65,03:39:53
1587,66,03:39:58
1588,64,03:40:13
1589,66,03:40:28
1590,69,03:40:33
1591,68,03:40:38
1592,68,03:40:45
1593,67,03:40:50
1594,65,03:40:55
1595,64,03:41:00
1596,63,03:41:05
1597,61,03:41:10
1598,59,03:41:20
1599,60,03:41:25
1600,62,03:41:40
1601,61,03:41:45
1602,62,03:41:55
1603,61,03:42:00
1604,62,03:42:05
1605,63,03:42:15
1606,63,03:42:30
1607,62,03:42:40
1608,61,03:42:45
1609,60,03:42:50
1610,61,03:42:55
1611,60,03:43:00
1612,59,03:43:05
1613,60,03:43:10
1614,59,03:43:20
1615,62,03:43:35
1616,62,03:43:40
1617,67,03:43:45
1618,70,03:43:50
1619,67,03:43:57
1620,61,03:44:02
1621,60,03:44:07
1622,57,03:44:12
1623,55,03:44:17
1624,60,03:44:22
1625,62,03:44:27
1626,62,03:44:32
1627,61,03:44:47
1628,60,03:44:52
1629,55,03:44:57
1630,54,03:45:07
1631,54,03:45:22
1632,64,03:45:27
1633,62,03:45:42
1634,59,03:45:47
1635,56,03:45:52
1636,55,03:45:57
1637,54,03:46:02
1638,53,03:46:12
1639,53,03:46:17
1640,52,03:46:22
1641,54,03:46:27
1642,57,03:46:32
1643,61,03:46:37
1644,62,03:46:42
1645,63,03:46:48
1646,65,03:46:53
1647,66,03:46:58
1648,67,03:47:08
1649,66,03:47:13
1650,68,03:47:18
1651,68,03:47:23
1652,69,03:47:33
1653,68,03:47:43
1654,66,03:47:48
1655,63,03:47:53
1656,60,03:47:58
1657,58,03:48:03
1658,57,03:48:08
1659,55,03:48:13
1660,54,03:48:18
1661,56,03:48:23
1662,57,03:48:33
1663,59,03:48:38
1664,58,03:48:43
1665,59,03:48:48
1666,60,03:48:53
1667,61,03:48:58
1668,62,03:49:03
1669,62,03:49:08
1670,62,03:49:13
1671,63,03:49:18
1672,63,03:49:25
1673,62,03:49:30
1674,61,03:49:40
1675,62,03:49:45
1676,63,03:49:50
1677,62,03:50:00
1678,61,03:50:05
1679,60,03:50:15
1680,59,03:50:20
1681,58,03:50:30
1682,57,03:50:35
1683,59,03:50:40
1684,60,03:50:45
1685,59,03:50:50
1686,61,03:51:00
1687,61,03:51:15
1688,66,03:51:25
1689,69,03:51:30
1690,70,03:51:35
1691,68,03:51:45
1692,63,03:51:50
1693,59,03:51:55
1694,58,03:52:00
1695,59,03:52:10
1696,65,03:52:15
1697,61,03:52:25
1698,58,03:52:30
1699,56,03:52:36
1700,60,03:52:41
1701,59,03:52:51
1702,59,03:52:56
1703,65,03:53:01
1704,64,03:53:06
1705,61,03:53:11
1706,59,03:53:16
1707,58,03:53:21
1708,56,03:53:26
1709,55,03:53:31
1710,54,03:53:36
1711,53,03:53:41
1712,56,03:53:51
1713,55,03:53:56
1714,54,03:54:06
1715,57,03:54:11
1716,59,03:54:16
1717,58,03:54:21
1718,59,03:54:26
1719,58,03:54:31
1720,56,03:54:36
1721,59,03:54:41
1722,56,03:54:46
1723,55,03:54:51
1724,54,03:54:56
1725,55,03:55:01
1726,56,03:55:08
1727,57,03:55:13
1728,59,03:55:18
1729,57,03:55:23
1730,56,03:55:33
1731,54,03:55:38
1732,55,03:55:48
1733,54,03:55:53
1734,53,03:56:08
1735,53,03:56:23
1736,55,03:56:28
1737,58,03:56:33
1738,59,03:56:38
1739,57,03:56:48
1740,58,03:56:53
1741,58,03:56:58
1742,56,03:57:08
1743,55,03:57:13
1744,54,03:57:23
1745,56,03:57:28
1746,57,03:57:33
1747,58,03:57:38
1748,57,03:57:43
1749,55,03:57:53
1750,56,03:58:03
1751,58,03:58:08
1752,61,03:58:13
1753,61,03:58:20
1754,60,03:58:25
1755,61,03:58:30
1756,58,03:58:35
1757,57,03:58:45
1758,56,03:58:50
1759,55,03:58:55
1760,55,03:59:00
1761,54,03:59:05
1762,55,03:59:10
1763,53,03:59:20
1764,52,03:59:25
1765,51,03:59:30
1766,50,03:59:35
1767,49,03:59:40
1768,52,03:59:45
1769,56,03:59:50
1770,61,04:00:00
1771,65,04:00:05
1772,62,04:00:10
1773,59,04:00:15
1774,57,04:00:20
1775,56,04:00:25
1776,59,04:00:30
1777,61,04:00:35
1778,60,04:00:40
1779,59,04:00:45
1780,58,04:00:51
1781,56,04:00:56
1782,56,04:01:01
1783,55,04:01:06
1784,54,04:01:11
1785,55,04:01:16
1786,57,04:01:21
1787,56,04:01:26
1788,55,04:01:36
1789,56,04:01:41
1790,55,04:01:46
1791,54,04:01:51
1792,55,04:02:01
1793,56,04:02:06
1794,60,04:02:21
1795,59,04:02:26
1796,57,04:02:31
1797,55,04:02:36
1798,54,04:02:41
1799,55,04:02:51
1800,55,04:02:56
1801,55,04:03:06
1802,56,04:03:11
1803,55,04:03:16
1804,54,04:03:21
1805,54,04:03:26
1806,54,04:03:41
1807,54,04:03:42
1808,54,04:03:52
1809,54,04:03:57
1810,54,04:04:02
1811,53,04:04:07
1812,52,04:04:12
1813,57,04:04:17
1814,57,04:04:22
1815,55,04:04:27
1816,55,04:04:32
1817,54,04:04:37
1818,54,04:04:42
1819,52,04:04:47
1820,50,04:04:52
1821,49,04:04:57
1822,49,04:05:12
1823,50,04:05:17
1824,62,04:05:22
1825,60,04:05:32
1826,59,04:05:37
1827,57,04:05:42
1828,55,04:05:47
1829,56,04:05:52
1830,54,04:05:57
1831,53,04:06:02
1832,52,04:06:17
1833,52,04:06:19
1834,52,04:06:34
1835,52,04:06:39
1836,51,04:06:44
1837,52,04:06:49
1838,53,04:07:04
1839,53,04:07:09
1840,52,04:07:24
1841,51,04:07:29
1842,50,04:07:34
1843,53,04:07:39
1844,54,04:07:44
1845,54,04:07:49
1846,53,04:07:59
1847,54,04:08:04
1848,53,04:08:09
1849,53,04:08:24
1850,52,04:08:34
1851,53,04:08:39
1852,53,04:08:44
1853,56,04:08:54
1854,57,04:08:59
1855,56,04:09:04
1856,54,04:09:09
1857,55,04:09:14
1858,56,04:09:19
1859,55,04:09:29
1860,55,04:09:36
1861,54,04:09:41
1862,54,04:09:56
1863,54,04:10:01
1864,53,04:10:11
1865,53,04:10:16
1866,52,04:10:21
1867,53,04:10:31
1868,54,04:10:41
1869,54,04:10:46
1870,53,04:10:51
1871,53,04:11:06
1872,55,04:11:11
1873,55,04:11:16
1874,55,04:11:21
1875,55,04:11:31
1876,55,04:11:46
1877,55,04:12:01
1878,54,04:12:06
1879,54,04:12:11
1880,53,04:12:16
1881,53,04:12:21
1882,53,04:12:31
1883,52,04:12:36
1884,51,04:12:41
1885,55,04:12:51
1886,54,04:12:56
1887,53,04:13:02
1888,53,04:13:17
1889,52,04:13:22
1890,53,04:13:32
1891,54,04:13:42
1892,53,04:13:57
1893,53,04:14:12
1894,54,04:14:17
1895,53,04:14:27
1896,53,04:14:42
1897,52,04:14:57
1898,52,04:15:07
1899,58,04:15:12
1900,57,04:15:17
1901,58,04:15:22
1902,59,04:15:27
1903,56,04:15:32
1904,55,04:15:37
1905,56,04:15:47
1906,54,04:15:52
1907,53,04:15:57
1908,53,04:16:12
1909,54,04:16:27
1910,60,04:16:32
1911,60,04:16:37
1912,59,04:16:47
1913,58,04:16:52
1914,56,04:17:00
1915,55,04:17:05
1916,54,04:17:10
1917,53,04:17:15
1918,54,04:17:20
1919,52,04:17:25
1920,53,04:17:40
1921,53,04:17:45
1922,52,04:17:50
1923,53,04:18:00
1924,54,04:18:05
1925,54,04:18:20
1926,53,04:18:25
1927,54,04:18:30
1928,55,04:18:35
1929,54,04:18:40
1930,54,04:18:55
1931,56,04:19:00
1932,55,04:19:05
1933,54,04:19:10
1934,55,04:19:15
1935,56,04:19:20
1936,55,04:19:25
1937,55,04:19:30
1938,54,04:19:35
1939,53,04:19:45
1940,52,04:19:50
1941,53,04:19:56
1942,56,04:20:06
1943,55,04:20:16
1944,54,04:20:21
1945,54,04:20:26
1946,55,04:20:31
1947,57,04:20:41
1948,56,04:20:51
1949,55,04:20:56
1950,54,04:21:01
1951,56,04:21:06
1952,55,04:21:11
1953,56,04:21:21
1954,60,04:21:26
1955,60,04:21:31
1956,57,04:21:36
1957,57,04:21:41
1958,57,04:21:46
1959,59,04:21:51
1960,59,04:21:56
1961,58,04:22:01
1962,57,04:22:06
1963,57,04:22:11
1964,56,04:22:26
1965,55,04:22:31
1966,55,04:22:36
1967,63,04:22:53
1968,62,04:22:58
1969,60,04:23:03
1970,59,04:23:08
1971,57,04:23:13
1972,55,04:23:18
1973,56,04:23:28
1974,60,04:23:33
1975,60,04:23:38
1976,61,04:23:43
1977,63,04:23:48
1978,60,04:23:53
1979,62,04:23:58
1980,62,04:24:03
1981,62,04:24:08
1982,62,04:24:13
1983,61,04:24:23
1984,58,04:24:28
1985,56,04:24:33
1986,55,04:24:43
1987,54,04:24:53
1988,59,04:24:58
1989,59,04:25:03
1990,57,04:25:08
1991,57,04:25:13
1992,57,04:25:18
1993,57,04:25:33
1994,57,04:25:34
1995,58,04:25:44
1996,57,04:25:49
1997,56,04:25:54
1998,55,04:25:59
1999,56,04:26:04
2000,56,04:26:09
2001,58,04:26:14
2002,56,04:26:24
2003,57,04:26:29
2004,58,04:26:39
2005,60,04:26:44
2006,59,04:26:49
2007,58,04:26:54
2008,56,04:26:59
2009,57,04:27:04
2010,56,04:27:09
2011,56,04:27:14
2012,58,04:27:19
2013,59,04:27:24
2014,57,04:27:29
2015,62,04:27:34
2016,62,04:27:39
2017,61,04:27:44
2018,60,04:27:49
2019,59,04:27:54
2020,58,04:27:59
2021,58,04:28:06
2022,57,04:28:11
2023,56,04:28:16
2024,55,04:28:21
2025,54,04:28:31
2026,55,04:28:36
2027,56,04:28:41
2028,55,04:28:46
2029,55,04:28:51
2030,54,04:28:56
2031,61,04:29:01
2032,61,04:29:06
2033,57,04:29:11
2034,56,04:29:16
2035,55,04:29:21
2036,55,04:29:26
2037,61,04:29:31
2038,60,04:29:36
2039,57,04:29:41
2040,56,04:29:46
2041,55,04:29:51
2042,56,04:29:56
2043,55,04:30:01
2044,54,04:30:11
2045,58,04:30:16
2046,59,04:30:21
2047,57,04:30:26
2048,56,04:30:32
2049,55,04:30:37
2050,59,04:30:42
2051,59,04:30:47
2052,57,04:30:52
2053,55,04:31:02
2054,54,04:31:07
2055,57,04:31:12
2056,58,04:31:17
2057,57,04:31:22
2058,58,04:31:27
2059,57,04:31:32
2060,55,04:31:42
2061,56,04:31:52
2062,58,04:31:57
2063,57,04:32:07
2064,58,04:32:12
2065,56,04:32:22
2066,56,04:32:32
2067,61,04:32:37
2068,60,04:32:42
2069,58,04:32:47
2070,56,04:32:52
2071,55,04:32:57
2072,56,04:33:02
2073,56,04:33:07
2074,57,04:33:12
2075,56,04:33:18
2076,58,04:33:28
2077,59,04:33:33
2078,61,04:33:38
2079,58,04:33:43
2080,59,04:33:53
2081,61,04:33:58
2082,62,04:34:03
2083,59,04:34:08
2084,57,04:34:13
2085,57,04:34:18
2086,59,04:34:23
2087,62,04:34:28
2088,62,04:34:33
2089,61,04:34:38
2090,60,04:34:43
2091,58,04:34:48
2092,58,04:34:53
2093,57,04:35:03
2094,55,04:35:08
2095,56,04:35:18
2096,56,04:35:23
2097,62,04:35:28
2098,63,04:35:38
2099,62,04:35:43
2100,59,04:35:48
2101,58,04:35:53
2102,56,04:36:00
2103,55,04:36:05
2104,57,04:36:15
2105,57,04:36:20
2106,57,04:36:25
2107,56,04:36:30
2108,55,04:36:35
2109,57,04:36:40
2110,56,04:36:50
2111,58,04:36:55
2112,57,04:37:00
2113,56,04:37:05
2114,58,04:37:10
2115,59,04:37:15
2116,60,04:37:20
2117,60,04:37:25
2118,60,04:37:30
2119,60,04:37:35
2120,60,04:37:40
2121,57,04:37:45
2122,55,04:38:00
2123,57,04:38:05
2124,57,04:38:10
2125,59,04:38:15
2126,59,04:38:20
2127,58,04:38:25
2128,58,04:38:40
2129,58,04:38:41
2130,59,04:38:46
2131,61,04:38:56
2132,60,04:39:01
2133,60,04:39:06
2134,60,04:39:21
2135,61,04:39:26
2136,61,04:39:41
2137,61,04:39:56
2138,61,04:40:06
2139,61,04:40:11
2140,61,04:40:26
2141,60,04:40:31
2142,60,04:40:46
2143,59,04:40:56
2144,57,04:41:01
2145,56,04:41:11
2146,54,04:41:16
2147,53,04:41:21
2148,51,04:41:36
2149,51,04:41:41
2150,49,04:41:46
2151,48,04:41:51
2152,48,04:42:01
2153,49,04:42:06
2154,49,04:42:21
2155,50,04:42:31
2156,49,04:42:38
2157,52,04:42:43
2158,54,04:42:53
2159,57,04:42:58
2160,56,04:43:08
2161,55,04:43:13
2162,54,04:43:18
2163,53,04:43:23
2164,53,04:43:33
2165,54,04:43:38
2166,53,04:43:48
2167,51,04:43:53
2168,50,04:44:03
2169,52,04:44:08
2170,52,04:44:18
2171,51,04:44:23
2172,50,04:44:33
2173,57,04:44:38
2174,57,04:44:43
2175,55,04:44:48
2176,54,04:44:53
2177,53,04:44:58
2178,53,04:45:13
2179,53,04:45:28
2180,53,04:45:43
2181,52,04:45:53
2182,53,04:46:03
2183,53,04:46:11
2184,52,04:46:26
2185,51,04:46:36
2186,52,04:46:41
2187,52,04:46:46
2188,52,04:46:51
2189,51,04:46:56
2190,54,04:47:01
2191,54,04:47:11
2192,52,04:47:21
2193,52,04:47:26
2194,52,04:47:31
2195,51,04:47:36
2196,56,04:47:41
2197,55,04:47:51
2198,54,04:47:56
2199,53,04:48:01
2200,52,04:48:11
2201,54,04:48:26
2202,53,04:48:31
2203,53,04:48:46
2204,51,04:49:01
2205,50,04:49:06
2206,49,04:49:11
2207,50,04:49:16
2208,56,04:49:26
2209,57,04:49:31
2210,56,04:49:37
2211,56,04:49:42
2212,55,04:49:47
2213,55,04:49:52
2214,54,04:50:07
2215,53,04:50:12
2216,54,04:50:22
2217,53,04:50:32
2218,53,04:50:42
2219,53,04:50:57
2220,54,04:51:02
2221,53,04:51:12
2222,52,04:51:17
2223,52,04:51:32
2224,51,04:51:37
2225,49,04:51:42
2226,48,04:51:47
2227,48,04:51:52
2228,51,04:51:57
2229,52,04:52:07
2230,52,04:52:12
2231,51,04:52:17
2232,51,04:52:22
2233,52,04:52:27
2234,50,04:52:32
2235,51,04:52:37
2236,58,04:52:47
2237,57,04:52:54
2238,56,04:52:59
2239,55,04:53:04
2240,55,04:53:09
2241,54,04:53:14
2242,53,04:53:19
2243,52,04:53:24
2244,51,04:53:34
2245,54,04:53:44
2246,53,04:53:49
2247,53,04:53:54
2248,53,04:53:59
2249,53,04:54:04
2250,53,04:54:09
2251,52,04:54:19
2252,52,04:54:34
2253,52,04:54:44
2254,53,04:54:49
2255,55,04:54:54
2256,55,04:55:09
2257,54,04:55:19
2258,53,04:55:24
2259,53,04:55:29
2260,52,04:55:34
2261,51,04:55:39
2262,51,04:55:54
2263,52,04:55:59
2264,52,04:56:06
2265,51,04:56:16
2266,50,04:56:21
2267,50,04:56:31
2268,52,04:56:36
2269,52,04:56:51
2270,52,04:57:06
2271,52,04:57:21
2272,52,04:57:36
2273,51,04:57:41
2274,51,04:57:56
2275,51,04:58:11
2276,51,04:58:16
2277,52,04:58:26
2278,51,04:58:41
2279,51,04:58:46
2280,51,04:59:01
2281,51,04:59:16
2282,51,04:59:31
2283,51,04:59:46
2284,51,05:00:01
2285,51,05:00:16
2286,52,05:00:21
2287,53,05:00:36
2288,54,05:00:41
2289,56,05:00:46
2290,58,05:00:51
2291,58,05:00:59
2292,58,05:01:04
2293,58,05:01:09
2294,63,05:01:19
2295,59,05:01:24
2296,62,05:01:29
2297,63,05:01:34
2298,61,05:01:39
2299,57,05:01:44
2300,57,05:01:49
2301,59,05:01:54
2302,60,05:02:09
2303,59,05:02:14
2304,57,05:02:19
2305,56,05:02:24
2306,55,05:02:29
2307,54,05:02:34
2308,55,05:02:39
2309,54,05:02:44
2310,56,05:02:49
2311,55,05:03:04
2312,54,05:03:09
2313,53,05:03:19
2314,55,05:03:29
2315,54,05:03:34
2316,52,05:03:39
2317,51,05:03:44
2318,52,05:03:50
2319,54,05:03:55
2320,53,05:04:00
2321,52,05:04:05
2322,53,05:04:10
2323,52,05:04:20
2324,51,05:04:35
2325,50,05:04:45
2326,53,05:04:55
2327,51,05:05:05
2328,49,05:05:15
2329,50,05:05:25
2330,51,05:05:35
2331,52,05:05:50
2332,53,05:05:55
2333,53,05:06:05
2334,53,05:06:10
2335,55,05:06:25
2336,56,05:06:30
2337,55,05:06:35
2338,53,05:06:40
2339,51,05:06:45
2340,50,05:06:50
2341,49,05:06:55
2342,49,05:07:10
2343,52,05:07:20
2344,53,05:07:30
2345,54,05:07:37
2346,54,05:07:47
2347,54,05:07:52
2348,53,05:07:57
2349,52,05:08:07
2350,51,05:08:17
2351,50,05:08:32
2352,52,05:08:42
2353,53,05:08:47
2354,54,05:09:02
2355,53,05:09:07
2356,54,05:09:17
2357,53,05:09:32
2358,52,05:09:42
2359,53,05:09:47
2360,54,05:10:02
2361,56,05:10:07
2362,58,05:10:12
2363,56,05:10:27
2364,55,05:10:32
2365,56,05:10:37
2366,54,05:10:42
2367,52,05:10:47
2368,51,05:10:52
2369,50,05:11:02
2370,52,05:11:17
2371,55,05:11:22
2372,54,05:11:29
2373,53,05:11:34
2374,52,05:11:44
2375,51,05:11:49
2376,53,05:11:54
2377,52,05:11:59
2378,51,05:12:04
2379,52,05:12:19
2380,52,05:12:29
2381,51,05:12:34
2382,52,05:12:39
2383,51,05:12:54
2384,50,05:12:59
2385,52,05:13:04
2386,51,05:13:14
2387,52,05:13:24
2388,54,05:13:29
2389,55,05:13:34
2390,54,05:13:39
2391,53,05:13:49
2392,51,05:13:54
2393,49,05:13:59
2394,48,05:14:04
2395,52,05:14:14
2396,51,05:14:19
2397,51,05:14:24
2398,50,05:14:29
2399,50,05:14:36
2400,54,05:14:41
2401,53,05:14:46
2402,55,05:14:51
2403,54,05:14:56
2404,55,05:15:01
2405,54,05:15:11
2406,53,05:15:16
2407,52,05:15:21
2408,51,05:15:26
2409,49,05:15:31
2410,48,05:15:36
2411,47,05:15:46
2412,47,05:15:56
2413,46,05:16:01
2414,46,05:16:11
2415,47,05:16:21
2416,48,05:16:26
2417,51,05:16:31
2418,52,05:16:36
2419,54,05:16:41
2420,55,05:16:46
2421,54,05:16:51
2422,52,05:16:56
2423,51,05:17:01
2424,50,05:17:06
2425,49,05:17:11
2426,49,05:17:17
2427,49,05:17:27
2428,49,05:17:32
2429,50,05:17:37
2430,49,05:17:47
2431,50,05:17:52
2432,49,05:17:57
2433,50,05:18:07
2434,52,05:18:12
2435,51,05:18:17
2436,50,05:18:22
2437,51,05:18:27
2438,54,05:18:32
2439,55,05:18:37
2440,55,05:18:42
2441,54,05:18:47
2442,52,05:18:52
2443,51,05:18:57
2444,52,05:19:02
2445,51,05:19:12
2446,53,05:19:17
2447,52,05:19:22
2448,52,05:19:37
2449,54,05:19:47
2450,53,05:19:52
2451,52,05:19:57
2452,51,05:20:07
2453,50,05:20:14
2454,49,05:20:29
2455,53,05:20:44
2456,52,05:20:54
2457,51,05:20:59
2458,53,05:21:04
2459,54,05:21:09
2460,53,05:21:14
2461,54,05:21:24
2462,53,05:21:34
2463,52,05:21:39
2464,52,05:21:54
2465,51,05:21:59
2466,53,05:22:04
2467,52,05:22:09
2468,54,05:22:14
2469,56,05:22:19
2470,55,05:22:24
2471,54,05:22:39
2472,54,05:22:54
2473,54,05:22:59
2474,53,05:23:04
2475,54,05:23:14
2476,53,05:23:19
2477,51,05:23:34
2478,50,05:23:44
2479,54,05:23:54
2480,55,05:24:01
2481,54,05:24:06
2482,53,05:24:11
2483,52,05:24:16
2484,50,05:24:21
2485,51,05:24:26
2486,50,05:24:31
2487,49,05:24:41
2488,50,05:24:46
2489,50,05:25:01
2490,52,05:25:11
2491,56,05:25:16
2492,55,05:25:21
2493,54,05:25:36
2494,54,05:25:41
2495,52,05:25:46
2496,51,05:25:51
2497,52,05:26:01
2498,53,05:26:11
2499,54,05:26:26
2500,53,05:26:36
2501,52,05:26:41
2502,54,05:26:46
2503,53,05:26:56
2504,54,05:27:11
2505,53,05:27:16
2506,52,05:27:21
2507,52,05:27:28
2508,52,05:27:38
2509,51,05:27:43
2510,53,05:27:48
2511,55,05:27:53
2512,54,05:27:58
2513,53,05:28:08
2514,52,05:28:18
2515,51,05:28:23
2516,50,05:28:28
2517,49,05:28:33
2518,49,05:28:48
2519,49,05:28:53
2520,48,05:28:58
2521,49,05:29:03
2522,50,05:29:08
2523,50,05:29:23
2524,49,05:29:33
2525,50,05:29:43
2526,52,05:29:48
2527,52,05:30:03
2528,53,05:30:08
2529,56,05:30:23
2530,55,05:30:33
2531,54,05:30:38
2532,54,05:30:43
2533,53,05:30:48
2534,51,05:30:55
2535,49,05:31:00
2536,50,05:31:15
2537,49,05:31:25
2538,48,05:31:35
2539,49,05:31:50
2540,52,05:32:00
2541,51,05:32:05
2542,50,05:32:10
2543,49,05:32:20
2544,50,05:32:25
2545,49,05:32:35
2546,51,05:32:45
2547,53,05:33:00
2548,52,05:33:05
2549,52,05:33:10
2550,52,05:33:15
2551,51,05:33:20
2552,50,05:33:25
2553,49,05:33:30
2554,48,05:33:45
2555,49,05:34:00
2556,48,05:34:15
2557,49,05:34:30
2558,51,05:34:35
2559,54,05:34:40
2560,52,05:34:55
2561,52,05:34:57
2562,51,05:35:02
2563,50,05:35:07
2564,51,05:35:17
2565,52,05:35:22
2566,53,05:35:37
2567,52,05:35:42
2568,52,05:35:57
2569,51,05:36:02
2570,50,05:36:12
2571,53,05:36:22
2572,54,05:36:37
2573,53,05:36:52
2574,52,05:36:57
2575,51,05:37:12
2576,51,05:37:27
2577,49,05:37:32
2578,51,05:37:42
2579,54,05:37:47
2580,53,05:37:52
2581,52,05:37:57
2582,52,05:38:02
2583,51,05:38:07
2584,50,05:38:17
2585,49,05:38:32
2586,50,05:38:37
2587,52,05:38:42
2588,52,05:38:49
2589,51,05:39:04
2590,52,05:39:14
2591,53,05:39:29
2592,52,05:39:39
2593,52,05:39:54
2594,51,05:39:59
2595,52,05:40:09
2596,53,05:40:14
2597,53,05:40:29
2598,53,05:40:44
2599,52,05:40:49
2600,51,05:41:04
2601,52,05:41:09
2602,52,05:41:24
2603,51,05:41:29
2604,52,05:41:34
2605,51,05:41:39
2606,50,05:41:44
2607,52,05:41:59
2608,52,05:42:14
2609,51,05:42:19
2610,51,05:42:34
2611,52,05:42:39
2612,53,05:42:44
2613,52,05:42:49
2614,52,05:43:04
2615,52,05:43:06
2616,51,05:43:11
2617,52,05:43:16
2618,53,05:43:21
2619,54,05:43:31
2620,53,05:43:46
2621,52,05:43:56
2622,51,05:44:06
2623,50,05:44:21
2624,52,05:44:31
2625,53,05:44:46
2626,52,05:44:51
2627,51,05:44:56
2628,52,05:45:06
2629,52,05:45:21
